userName,score,tanggal,appVersion,ulasan,sentimen
Pengguna Google,5,05/12/2026 2:57,4.14.0,ok,negatif
Pengguna Google,5,05/12/2026 2:57,4.16.1,sangat membantu sekali,negatif
Pengguna Google,5,05/12/2026 2:49,4.16.1,mantap,positif
Pengguna Google,3,05/12/2026 2:49,4.16.1,sekarang mau registrasi otp via sms ttp ga muncul padahal kartu aktif dan jaringan bagus padahal lewat email langsung bisa,positif
Pengguna Google,5,05/12/2026 2:47,4.16.1,pelayanan cepat,positif
Pengguna Google,1,05/12/2026 2:46,4.16.1,tidak mengirim kode otp gimana mau daftar mikir,negatif
Pengguna Google,5,05/12/2026 2:44,4.16.1,trmksh merubah gaskes sangat mudah,negatif
Pengguna Google,2,05/12/2026 2:43,4.16.1,sering banget tiba ngelag ga bisa daftar pas mau ke poli gigi padahal kuota kenceng,negatif
Pengguna Google,5,05/12/2026 2:42,4.16.1,terimakasih sangat membantu,negatif
Pengguna Google,5,05/12/2026 2:42,4.16.1,alhamdulillah bagus sangat membantu,positif
Pengguna Google,5,05/12/2026 2:40,4.16.1,sangat mudah digunakan,negatif
Pengguna Google,4,05/12/2026 2:30,4.16.1,alhamdulillah bermanfaat sekali,negatif
Pengguna Google,4,05/12/2026 2:28,4.16.1,agak sulit untuk verifikasi wajah untuk lansia mungkin ada solusi agar lebih mempermudah bagi orang lansia yg ingin mendaftar atau pindah faskes,negatif
Pengguna Google,5,05/12/2026 2:22,4.16.1,sangat membantu,negatif
Pengguna Google,5,05/12/2026 2:19,4.16.1,layanan online benar benar sangat membantu tidak harus repot ke kantor jg cepat banget pokok ee the best sukses selalu ya jkn,positif
Pengguna Google,5,05/12/2026 2:19,4.16.1,resource aplikasi besar sehingga gagal update,negatif
Pengguna Google,4,05/12/2026 2:14,4.16.1,setelah update bukannya lebih stabil apknya malah sering banget keluar sendiri,negatif
Pengguna Google,5,05/12/2026 2:10,4.16.1,ok,negatif
Pengguna Google,1,05/12/2026 2:07,4.16.1,emang aplikasi asu tiba tiba bayaran nunggak gara gara gak kepotong di saldo mbanking tolol emang,negatif
Pengguna Google,1,05/12/2026 2:06,4.16.1,aplikasi ruet,negatif
Pengguna Google,1,05/12/2026 1:59,4.16.1,jelekkkkkkkk bgt,negatif
Pengguna Google,5,05/12/2026 1:50,4.16.1,sangat menbantu,negatif
Pengguna Google,5,05/12/2026 1:45,4.16.1,sangat membantu,negatif
Pengguna Google,1,05/12/2026 1:44,4.16.1,sungguh ribet mau kontrol pun harus masukin nomor dulu padahal di rs gak pakek nomer wa lewat pc rs sudah bisa masuk jadi kalau mau ambil antrian pasti sudah nomor paling terakhir,negatif
Pengguna Google,1,05/12/2026 1:41,4.16.1,apa ini nungguin verifikasi sms sampe jamuran ga pernah muncul muncul,negatif
Pengguna Google,1,05/12/2026 1:17,4.16.1,itu untuk verifikasi wajahnya tolong jangan dikasi miror kita susah buat verifikasinya bikin ribet tau gk,negatif
Pengguna Google,5,05/12/2026 1:15,4.16.1,mantap,positif
Pengguna Google,5,05/12/2026 1:13,4.16.1,ok,negatif
Pengguna Google,1,05/12/2026 1:12,4.16.1,masi aja pake pulsa bukannya dari wa aj kuno kuno,negatif
Pengguna Google,3,05/12/2026 1:09,4.16.1,kenapa suka keluar sendiri dari akun yg udah di daftar kan,positif
Pengguna Google,5,05/12/2026 1:09,4.16.1,smg lancar saat digunakan,positif
Pengguna Google,2,05/12/2026 1:05,4.16.1,mempersulit kehidupan,negatif
Pengguna Google,5,05/12/2026 0:54,4.16.1,sering eror aplikasinya jarang kepake,negatif
Pengguna Google,5,05/12/2026 0:50,4.16.1,sangat agresif,negatif
Pengguna Google,5,05/12/2026 0:47,4.16.1,sangat membantu,negatif
Pengguna Google,5,05/12/2026 0:45,4.16.1,pelayan sangat baik,positif
Pengguna Google,1,05/12/2026 0:29,4.14.0,boleh tanya dengan nada lembut dan sopan duit setoran bpjs saya lari kemana ya,negatif
Pengguna Google,5,05/12/2026 0:22,4.16.0,dokternya ramah dan cepat,positif
Pengguna Google,1,05/12/2026 0:21,4.16.1,sampah perbaiki lagi laaah sistem login apalah,negatif
Pengguna Google,1,05/12/2026 0:12,4.9.0,ga bisa dibuka,negatif
Pengguna Google,2,05/12/2026 0:02,4.16.1,gila mau minta kode verifikasi email sama no hp susah minta ampun belibet kaga ke kirim dan kenapa nomer hp cuma untuk orang sedangkan tidak semua ora jaman dulu pegang hp keluarga,positif
Pengguna Google,1,05/12/2026 0:02,4.16.1,tolong depelover untung mengecek ulang apk nya nasa mau registrasi aja susah di masukan nmor yg sudah benar tapai tdk kunjung di perifikasi,positif
Pengguna Google,5,05/11/2026 23:35,4.15.0,pelayanan yg baik,positif
Pengguna Google,1,05/11/2026 23:24,4.16.1,aplikasi bikin ribet tdk jelas aplikasi manusia yg buat tapi ketika ada kesalahan manusia pasrah dengan ketentuan aplikasi,negatif
Pengguna Google,5,05/11/2026 23:19,4.16.1,sangat membantu masyarakat,negatif
Pengguna Google,4,05/11/2026 22:47,4.16.1,suka eror dan estimasi tidak sesuai,positif
Pengguna Google,3,05/11/2026 22:36,4.16.1,sering error pls sering muncul jaringan lemot padahal internet full lalu mau login juga lemot bgt ya allah lama banget kirim kode otp nya bahkan error pas mau masukin kodenya kaya disuruh nunggu ratusan detik buat apa sih,negatif
Pengguna Google,5,05/11/2026 22:27,4.16.1,sangat membantu,negatif
Pengguna Google,1,05/11/2026 21:30,4.16.1,tidak bisa login,negatif
Pengguna Google,5,05/11/2026 21:29,4.16.1,pemerintah atau emang aplikasi yang bermasalah ya sudah bayar namun tidak bisa diakses,negatif
Pengguna Google,1,05/11/2026 21:11,4.16.1,udah saya tap lupa sandi eh nunggu kode buat reset sandi gk muncul padahal udah bener nomor tujuan buat menerima kode reset nya,negatif
Pengguna Google,1,05/11/2026 21:08,4.16.1,apk ruwet daftar masuk dipersulit,negatif
Pengguna Google,1,05/11/2026 20:58,4.16.1,tiap buka aplikasi selalu login dan memasukkan nik kan ribet hrus lihat ktp kenapa aplikasi pemerintah ngga ada yg benar,negatif
Pengguna Google,5,05/11/2026 20:36,4.16.1,sangat mudah dan cepat tidak di persulit,positif
Pengguna Google,1,05/11/2026 19:56,4.14.0,terlalu sering update,negatif
Pengguna Google,5,05/11/2026 19:34,4.16.1,good,negatif
Pengguna Google,1,05/11/2026 19:20,4.16.1,ini maaf kenapa sy daftar untuk periksa gigi susah terus misalkan hari ini ga bisa padahal untuk jadwal pagi dklik jawabannya sudah maksimal terus sy ambil yang sore juga ga bisa sy coba yang buat besok juga ga bisa sy daftar harus bagaimana sedangkan sy harus bekerja sy terikat dengan pekerjaan datang ke sana kliniknya sudah habis ini bagian gigi sy kesulitan terus apa gunanya aplikasi kalo susah begini klo untuk klinik umum kok gampang klo gigi sy harus bagaimana,negatif
Pengguna Google,5,05/11/2026 19:08,4.16.1,baik,positif
Pengguna Google,1,05/11/2026 17:10,4.16.1,sangat buruk lemot aplikasi murahan tolong diperbaiki bjgdm,negatif
Pengguna Google,5,05/11/2026 17:06,4.16.1,okelah nice,positif
Pengguna Google,2,05/11/2026 17:05,4.16.1,mau daftar aja susah banget kirim otp ke nomor telepon lemot bangett mana gak ada notif sampe kesel sendiri tolong diperbaiki,negatif
Pengguna Google,1,05/11/2026 16:50,4.16.1,aplikasi gendeng,negatif
Pengguna Google,5,05/11/2026 16:32,4.13.1,sangat membantu,negatif
Pengguna Google,2,05/11/2026 16:21,4.16.1,aplikasinya sungguh sangat mengecewakan lupa sandi udah di klik masukan nmr tp kode tdk ada masuk slalu di suruh coba bbrapa saat lagi tp ttep sama aja kode sms tdk masuk,negatif
Pengguna Google,1,05/11/2026 16:02,4.16.1,ini gimana sih pesan otp nya gamasuk gimana bisa regis kalo kaya gini,negatif
Pengguna Google,5,05/11/2026 15:47,4.16.1,mudah,negatif
Pengguna Google,5,05/11/2026 15:45,4.16.1,mudah di gunakan,negatif
Pengguna Google,1,05/11/2026 15:21,4.16.1,mau daftar online dari pagi sampai tengah malam tidak bisa padahal jaringan sudah gonta ganti,negatif
Pengguna Google,1,05/11/2026 15:15,4.16.1,aplikasi lemot mau ajukan keluhan malah error mau cek kepesertaan tidak bisa mau login nik sudah betul password sudah benar malah error aplikasi ngk berguna aplikasi ngk berguna,negatif
Pengguna Google,5,05/11/2026 15:05,4.16.1,good,negatif
Pengguna Google,1,05/11/2026 15:05,4.16.1,mau login aja susah bgt,negatif
Pengguna Google,5,05/11/2026 15:04,4.16.0,ok,negatif
Pengguna Google,5,05/11/2026 15:04,4.16.1,ok,negatif
Pengguna Google,5,05/11/2026 14:54,4.16.1,mudah digunakan aplikasinya,negatif
Pengguna Google,5,05/11/2026 14:50,4.16.1,sangat memuaskan,positif
Pengguna Google,1,05/11/2026 14:49,4.16.1,susah bgt sih,negatif
Pengguna Google,5,05/11/2026 14:47,4.16.1,lebih praktis untuk perubahan data faskes bpjs dll,negatif
Pengguna Google,5,05/11/2026 14:47,4.16.1,pelayanannya sangat memuasakan,negatif
Pengguna Google,1,05/11/2026 14:47,4.16.1,ini kenapa susah banget ya pas mau booking di faskes rujukan tingkat lanjut padahal surat rujukan sudah di perbaharui terus dr rs juga udah di wa kalo reschedule booking dokter a tgl kt a suruh book lewat apk jkn tp giliran mau book malah gk bsa slalu muncul terjadi kegagalan proses simpan data tlg donk jgn malah bikin susah dtg lngsg ke rs suruh book lwt jkn mau book lwt jkn malah gk bsa gmna sih,negatif
Pengguna Google,4,05/11/2026 14:45,4.16.1,tiba tiba gabisa dibuka,negatif
Pengguna Google,1,05/11/2026 13:58,4.16.1,sy gak bisa login karna ada pemberitahuan aplikasi memakai root dan sy mau nanya bagai mana cara mengarasinya,negatif
Pengguna Google,5,05/11/2026 13:56,4.16.1,aplikasinya bagus dan sangat membantu,positif
Pengguna Google,1,05/11/2026 13:53,4.16.1,apaan si mau daftar aja susah banget buat apa bikin aplikasi beginian ga mempermudah,negatif
Pengguna Google,1,05/11/2026 13:44,4.16.1,ini aplikasi bodoh banget sih orang daftar verifikasi nomor hp sampe berkali kali gak bisa padahal nomor ho udah bener verifikasi muka samoe berkali kali aja gak ke baca udah ikutin arah tetep aja gak kebaca aplikasi gak siap kaya gini di luncurkan aja,negatif
Pengguna Google,1,05/11/2026 13:38,4.16.1,aplikasi nya jelek banget buat daftar aja sulit verifikasi wajah bolak balik gagal coba donk di benahi lagi,negatif
Pengguna Google,5,05/11/2026 13:38,4.14.0,kenapa harus ada versi updet nya sih ribet amat,negatif
Pengguna Google,2,05/11/2026 13:21,4.16.1,aplikasi sulit amat setiap mau daftar coba lagi terus apalah ini ini pegawai nya pada ngnttt apa ngapain guguk,negatif
Pengguna Google,1,05/11/2026 13:18,4.16.1,hilangkan itu captcha captcha kebanyakan pengguna app ini kan para lansia yang penglihatannya udah mulai menurun malah disuruh baca captcha captcha yang angkanya fibet setengah mati sederhananya app nya ga semua pengguna paham soal begituan,negatif
Pengguna Google,5,05/11/2026 13:13,4.16.1,baik dan cepat dalam memproses pelayanan kesehatan,positif
Pengguna Google,1,05/11/2026 13:13,4.16.1,aplikasi pengenalan frista wajah yg bosok sekali verifikasi gagal berkali kali patut dicurigai dan audit pengadaan aplikasi ini,negatif
Pengguna Google,1,05/11/2026 13:08,4.16.1,aplikasi busuk,negatif
Pengguna Google,5,05/11/2026 13:06,4.16.1,alhamdulillah semoga diterima dan bisa berobat lancar ya allah,positif
Pengguna Google,5,05/11/2026 12:55,4.16.1,sengaja kasih bintang jaman maju ga malah di permudah ini malah di persulit sama aplikasi ngotak ga semua orang paham sama it perivikasi ini itu skrng perivikasi wajah suruh tengok kanan kiri senyum kedip lu kira orang sakit bisa apa lakuin itu,positif
Pengguna Google,1,05/11/2026 12:47,4.16.1,aplikasi yg mempersulit orang tua apalagi saat verifikasi sudah kali gagal dzolim,negatif
Pengguna Google,5,05/11/2026 12:42,4.16.1,good,negatif
Pengguna Google,5,05/11/2026 12:39,4.16.1,sangat membantu,negatif
Pengguna Google,1,05/11/2026 12:29,4.16.1,app jkn bikin ribet login tiap minggu mau berobat jadi susah tolong di perbaiki jika kalian ikut jadi wakil rakyat yg baik,positif
Pengguna Google,5,05/11/2026 12:29,4.16.1,harus bisa lebih baik,positif
Pengguna Google,2,05/11/2026 12:27,4.16.1,tolong lahhh pacarr sayaa yang cantikk ituu gabisaa loginn teruss moodnya jadi berantakan gara gara mobile jkn nyaa gangguann tolong segera diperbaiki terimakasihh,positif
Pengguna Google,1,05/11/2026 12:25,4.16.1,aplikasi kok begini aneh bat ga ada notif dari sms padahal nomer udh bener ngaco ngaco,negatif
Pengguna Google,1,05/11/2026 12:18,4.16.1,apalah mau daftar di persulit pula tinggal scan wajah buat verivikasi error padahal sudah benar dan pas sama arahan tetap saja error masalah kendala dukcapil terus,negatif
Pengguna Google,1,05/11/2026 12:18,4.16.1,makan tuh bintang no hp bener nik bener dan semua kolom udah diisi tapi sms untuk verifikasi nya gk masuk padahal udah dicoba berulang kali sampe nunggu ratusan detik salahnya dimana coba jawab dong,negatif
Pengguna Google,5,05/11/2026 12:17,4.16.1,trimakasih sudah dimudahkan dengan mobile jkn,negatif
Pengguna Google,5,05/11/2026 12:17,4.16.1,sangat baik,positif
Pengguna Google,5,05/11/2026 12:16,4.15.0,memudahkan lebih praktis,negatif
Pengguna Google,1,05/11/2026 12:16,4.16.1,apk gak jelas nyesel donwload,negatif
Pengguna Google,5,05/11/2026 12:15,4.16.1,selalu gagal buat peripikasi wajah nya,negatif
Pengguna Google,5,05/11/2026 12:11,4.16.1,terbaik,positif
Pengguna Google,1,05/11/2026 12:07,4.16.1,update mulu tp pelayanan masih buruk,negatif
Pengguna Google,5,05/11/2026 12:06,4.16.1,keren banget,positif
Pengguna Google,5,05/11/2026 12:05,4.16.1,cepat layanannya,positif
Pengguna Google,1,05/11/2026 12:03,4.16.1,kalau ada yang sulit kenapa harus di permudah aplikasi pemerintah emang anehhhh no hp belum pernah di gunakan kok katanya udah terpakai,negatif
Pengguna Google,5,05/11/2026 12:02,4.16.1,mudah dan cepat,positif
Pengguna Google,5,05/11/2026 11:58,4.16.1,mantap,positif
Pengguna Google,1,05/11/2026 11:56,4.16.1,burik ga jelas,negatif
Pengguna Google,5,05/11/2026 11:55,4.16.1,terimakasih sudah membantu awalnya masuk daftar lumayan sulit juga daftar yang ketiga kali baru berhasil,negatif
Pengguna Google,5,05/11/2026 11:53,4.16.1,sangat memuaskan,positif
Pengguna Google,5,05/11/2026 11:43,4.16.1,ok,negatif
Pengguna Google,5,05/11/2026 11:39,4.16.1,alhamdulillah manfaatnya,negatif
Pengguna Google,5,05/11/2026 11:33,4.16.1,meski antrean lama alhamdulilah bisa bermanfaat bagi kami orang keci,negatif
Pengguna Google,1,05/11/2026 11:29,4.16.1,aplikasi cacat banyak erornya,negatif
Pengguna Google,2,05/11/2026 11:26,4.16.1,mengapa smkin ksini aplikasi nambah belibet aplg stlh update bukannya nambah efisien mlh tdk bs dibuka aplg di update trkahir trkait peringatan utk hp yg diroot pdhl hp sy tdk diroot tp apps malah freze sdh sy cb reinstall tp msh sj freze mhon mf bintang sy kurangi,negatif
Pengguna Google,5,05/11/2026 11:22,4.16.1,sangat membantu dalam berobat,negatif
Pengguna Google,5,05/11/2026 11:22,4.16.1,aplikasi ini sangat mudah sekali juga cepat bila ingin muatasi,positif
Pengguna Google,5,05/11/2026 11:20,4.16.0,bagus sekali,positif
Pengguna Google,5,05/11/2026 11:06,4.16.1,good,negatif
Pengguna Google,1,05/11/2026 11:04,4.16.1,ribet,negatif
Pengguna Google,5,05/11/2026 11:00,4.14.0,luar biasa,negatif
Pengguna Google,5,05/11/2026 10:59,4.16.1,ok,negatif
Pengguna Google,5,05/11/2026 10:41,4.16.1,lebih akurat,negatif
Pengguna Google,5,05/11/2026 10:39,4.16.1,mantap sangat membantu,positif
Pengguna Google,5,05/11/2026 10:36,4.16.1,memudahkan kita semua,negatif
Pengguna Google,5,05/11/2026 10:35,4.16.1,pelayanan dokter dan perawat yg sangat baik,positif
Pengguna Google,5,05/11/2026 10:32,4.16.1,bagus dan mudah,positif
Pengguna Google,1,05/11/2026 10:29,4.16.1,sejauh iniaplikasi plat merah paling buruk,negatif
Pengguna Google,5,05/11/2026 10:29,4.16.1,bagus dan sangat membantu,positif
Pengguna Google,5,05/11/2026 10:14,4.16.1,semoga memudahkan terfasilitasi kesehatan warga seperti kami ini,negatif
Pengguna Google,5,05/11/2026 10:12,4.16.1,terimakasih,negatif
Pengguna Google,1,05/11/2026 10:12,4.16.1,verifikasi nomor hp nya susah ga masuk masuk aplikasi hama,negatif
Pengguna Google,1,05/11/2026 10:10,4.16.1,tidak menerima sms kode,negatif
Pengguna Google,5,05/11/2026 10:04,4.16.1,mantap,positif
Pengguna Google,1,05/11/2026 10:04,4.13.1,gak bisa di buka harus update tapi di update gak bisa bisa gimana sih konsepnya,negatif
Pengguna Google,1,05/11/2026 9:54,4.16.1,apk bngst lu orang yang bener aja lah bikin aplikasi aplikasi ini tuh tujuan nya buat ngemudahin masyarakat malah di bikin ribet mana pas daftar nomer telpon kaga bisa bae jadi ini kualitas aplikasi pemerintah,negatif
Pengguna Google,5,05/11/2026 9:46,4.14.0,bagus cuma sayang sering loading jg minta update terus,positif
Pengguna Google,4,05/11/2026 9:44,4.16.0,mobile jkn sangat membantu dan memudahkan untuk berobat,negatif
Pengguna Google,5,05/11/2026 9:42,4.16.1,aplikasi mudah di operasikan,negatif
Pengguna Google,5,05/11/2026 9:36,4.15.0,aplikasi yang sangat berguna untuk layanan konsumen jkn,negatif
Pengguna Google,5,05/11/2026 9:35,4.16.1,terimakasih mobile jkn,negatif
Pengguna Google,5,05/11/2026 9:34,4.16.1,alhamdulillah,negatif
Pengguna Google,1,05/11/2026 9:15,4.16.1,aplikasi dah gk bisa di buka,negatif
Pengguna Google,5,05/11/2026 9:13,4.16.1,buangusssss,negatif
Pengguna Google,5,05/11/2026 9:00,4.16.1,sangat bagus dan praktis,positif
Pengguna Google,1,05/11/2026 8:58,4.16.1,kalau ngga niat bikin aplikasi jangan bikin kasihan yang ketipu,negatif
Pengguna Google,5,05/11/2026 8:55,4.16.1,sangat membantu masyarakat,negatif
Pengguna Google,1,05/11/2026 8:46,4.16.1,kenapa waktu ambil antrian cuma ada informasi anda sudah mendapatkan antrian ga kaya biasanya meskipun sudah buat surat rujukan dimohon untuk di perbaiki dong dan jangan di persulit soalnya bingung terimakasih tolong notice ya,positif
Pengguna Google,5,05/11/2026 8:36,4.16.1,sangat membantu,negatif
Pengguna Google,5,05/11/2026 8:35,4.16.1,mudah sekali layanan jkn ini,negatif
Pengguna Google,1,05/11/2026 8:30,4.16.1,mau daftar antrian online selalu eror dalam minggu terakhir saya mau berobat jalan harus daftar manual tetapi fasilitas kesehatan tidak jujur dalam segi pendaftaran kali ini saya kasih bintang karena sistem mobile jkn yang busuk,negatif
Pengguna Google,5,05/11/2026 8:28,4.16.1,baca ini pliss baru daftar apk ini tahun lalu baru tau klo tiap tahun ada skrining kesehatan itupun pas mau ambil atrian udah ngisi skriningnya udah sampe selesai udah sampai konfirmasi buat nyimpan data kali tapi bingung kok halamannya ga berubah aku kira udah otomatis masuk krn udah kali save eh pas mau ambil atrian lagi diminta skrining lagi ini apk lemot apa gimna sih masa udah konfirmasi ampe kali masa ga masuk apk sampah ga perbah puas dgn apk buatan pemerintah,negatif
Pengguna Google,5,05/11/2026 8:25,4.16.1,mudah aman terpercaya,positif
Pengguna Google,1,05/11/2026 8:19,4.16.1,jelek aplikasinya hapus lah ga guna malah ribet emosi yg ada,negatif
Pengguna Google,1,05/11/2026 8:16,4.16.1,kenapa mau download selalu gagal mana keadaan darurat,negatif
Pengguna Google,4,05/11/2026 8:01,4.16.1,kurang responsif,negatif
Pengguna Google,5,05/11/2026 8:00,4.16.1,sangat puas,positif
Pengguna Google,3,05/11/2026 7:59,4.16.1,saya masukin nik udh bener tapi knapa slalu gagal ya dapet keterangan salah nik pdhal yg dimasukin nik nya bner,negatif
